"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",19.587762,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",22.758574,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",26.620063,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",30.693492,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",35.940423,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",40.187751,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",44.061877,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",49.831834,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",54.805502,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",60.94079,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",66.255277,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",70.332507,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",75.41269,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",80.429597,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",81.574077,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",84.226447,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",87.811042,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",90.729508,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",92.92651,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.633786,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",113.654045,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",120.065868,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",125.048054,,
"SWE","Sweden","T_ICTHRS","ICT capital deepening","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",136.507529,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",71.497609,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",72.708706,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",73.510296,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",73.581907,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",75.226761,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",77.10422,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",80.525222,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",83.89104,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",87.181742,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",86.301477,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",85.30932,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",86.328771,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",88.010359,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",87.680727,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",86.75324,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",87.505876,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",88.751915,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",91.346909,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",93.501104,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",93.645752,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",94.724369,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",94.608232,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",93.60454,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",94.260135,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97.899763,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.943175,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",96.350786,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.061648,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.293465,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.71244,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.313896,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.786308,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",100.378792,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.646733,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.598378,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",32.972825,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",34.397789,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",35.938285,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",37.780074,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",39.714596,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",41.823877,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",43.75336,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",45.308223,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",46.662448,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",48.093853,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",49.685852,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",51.284869,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",53.210812,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",55.821983,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",58.781955,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",61.743947,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",64.48135,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",67.101237,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",69.142636,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",71.387345,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",73.65681,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",76.513709,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",80.069619,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",83.541888,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",85.98254,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",88.420916,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",90.554824,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",93.111066,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.44786,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.697304,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.259879,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.800158,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.968873,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.297493,,
"CHE","Switzerland","T_KSER","Total capital services","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",111.183729,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",4.295333,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",4.846074,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",5.44162,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",6.15653,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",6.907717,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",7.730911,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",8.465388,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",9.125122,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",9.859239,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",10.873855,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",11.974243,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",13.237733,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",15.020382,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",17.817543,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",21.253458,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",24.512597,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",27.912845,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",31.46967,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",34.168037,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",37.169738,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",40.189898,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",44.253406,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",49.756229,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",55.758994,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",61.432375,,
"CHE","Switzerland","T_ICT","ICT capital","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",67.56564,,
